Year,Kilometers_Driven,Mileage,Engine,Power,Seats,en_Fuel,en_Transmission,en_Owner,Name,Price
2016,12500,25,799,53,5,2,1,1,97,3.0
2015,59800,16,1197,82,5,2,2,1,193,5.8
2011,54211,15,1598,103,5,2,1,1,172,3.33
2015,62242,14,1998,163,5,1,2,1,53,6.62
2015,54000,19,1461,108,5,1,1,2,165,5.75
2012,65000,22,1582,126,5,1,1,1,175,6.2
2015,55000,23,998,67,5,2,2,1,40,3.5
2010,71000,18,998,67,5,2,1,1,180,2.0
2012,70000,21,1396,88,5,1,1,1,201,4.0
2011,53000,12,1781,163,5,2,2,1,9,9.5
2013,43000,17,1995,184,5,1,2,1,182,17.5
2015,54000,14,1598,103,5,2,2,1,134,6.11
2014,51000,20,1197,78,5,2,1,1,200,3.75
2007,78000,10,2835,107,6,1,1,2,120,6.2
2014,25000,26,1498,98,5,1,1,1,42,6.15
2012,12600,20,998,67,5,2,1,1,15,2.4
2009,80000,17,1248,75,5,1,1,4,160,2.15
2016,21000,18,1197,82,5,2,1,1,86,3.75
2011,32000,15,1196,70,5,2,1,2,73,2.15
2015,50000,18,1197,81,5,2,1,1,86,4.75
2010,47500,15,1586,103,5,2,1,1,147,2.45
2017,7500,17,1497,117,5,2,1,1,42,11.15
2016,68163,19,1461,108,5,1,2,1,55,8.9
2014,61000,25,1498,98,5,1,1,1,16,4.35
2015,100000,12,2494,100,7,1,1,2,93,12.0
2009,61500,16,1995,181,5,1,2,2,1,8.5
2017,42883,19,1086,68,5,2,1,1,200,4.27
2012,97000,20,1461,83,5,1,1,2,55,4.25
2010,39525,11,2360,170,5,2,2,1,119,9.25
2017,35384,24,1248,88,5,1,1,1,177,8.61
2010,46000,11,2987,261,7,1,2,1,132,28.0
2018,32189,23,1498,98,5,1,1,1,59,9.25
2016,27000,19,1582,126,5,1,2,1,175,8.6
2018,22734,16,1198,74,5,2,1,1,124,7.53
2014,58002,19,1461,108,5,1,1,1,55,5.75
2012,31500,16,1198,86,5,2,2,1,30,4.15
2017,30933,18,1196,86,5,2,1,1,73,5.84
2012,27090,18,1968,187,5,1,2,1,10,16.5
2015,29500,15,2993,258,7,1,2,1,184,43.0
2013,45000,20,1197,78,5,2,1,1,200,3.55
2018,11691,18,1197,81,5,2,1,1,201,8.9
2006,121000,16,1896,90,5,1,1,2,115,2.5
2010,118077,16,1493,110,5,1,1,1,175,3.85
2012,36300,17,1591,121,5,2,2,3,175,7.5
2005,90000,15,1341,61,5,2,1,2,85,1.8
2010,78000,20,1399,68,5,1,1,1,73,2.25
2015,42000,17,1968,174,5,1,2,1,10,24.25
2015,27000,16,1198,74,5,2,1,1,124,4.35
2012,22000,17,1995,184,5,1,2,1,182,11.5
2014,49000,17,1497,117,5,2,1,1,42,4.75
2012,42600,23,1396,90,5,1,1,1,201,4.99
2018,12794,19,1199,88,5,2,2,1,94,9.15
2014,88046,10,2354,152,5,2,2,1,34,13.99
2014,8000,20,2143,107,5,1,2,2,6,19.75
2018,82739,16,2179,140,7,1,2,1,192,16.77
2006,193000,13,2523,63,7,1,1,3,27,2.5
2013,7000,17,1498,99,5,2,2,1,152,3.65
2012,60000,12,2179,187,5,1,2,2,138,23.5
2017,38000,22,796,47,5,2,1,1,15,3.11
2013,56344,17,1496,88,5,2,1,1,68,4.57
2014,17858,17,1197,80,5,2,1,1,201,5.32
2012,53000,20,1197,78,5,2,1,1,200,3.2
2016,67906,25,1248,74,5,1,1,1,160,5.63
2015,19000,21,814,55,5,2,1,1,58,3.0
2010,67000,22,1995,190,5,1,2,2,1,9.25
2011,80000,23,1396,70,5,1,1,1,92,1.2
2015,61000,22,796,47,5,2,1,1,15,2.15
2010,39000,22,1199,73,5,1,1,1,124,3.05
2014,59000,14,1798,138,5,2,2,1,49,11.5
2008,80931,17,1086,62,5,2,1,1,151,2.3
2016,34000,20,1197,81,5,2,1,1,160,4.95
2013,130000,21,1461,84,5,1,1,1,152,4.75
2018,52380,24,1248,88,5,1,1,1,177,10.15
2011,44000,18,1198,75,5,2,1,1,107,2.65
2015,84000,20,1399,68,5,1,1,1,73,3.8
2017,41697,13,1997,141,5,2,2,1,34,16.68
2014,163000,19,1461,108,5,1,1,1,165,5.0
2011,42000,17,1197,78,5,2,1,2,68,3.75
2013,129000,21,1396,88,5,1,1,3,201,4.11
2015,32200,18,1196,86,5,2,1,2,73,4.25
2004,129000,10,2835,107,6,1,1,1,120,3.45
2014,40000,17,1968,174,5,1,2,1,9,22.5
2006,150000,12,1998,132,8,2,1,1,93,4.5
2007,140000,15,1150,74,5,2,1,1,19,0.9
2006,63181,15,1341,83,5,2,1,1,85,1.85
2013,39575,25,1498,98,5,1,1,1,16,3.25
2014,70374,22,1498,89,5,1,1,1,60,7.34
2015,26256,20,1498,88,5,1,1,1,52,4.25
2016,13460,18,1197,81,5,2,1,1,63,6.45
2011,122000,12,2494,102,8,1,1,2,93,10.75
2015,58589,15,2143,203,5,1,2,1,104,27.75
2005,115000,17,1061,64,5,2,1,2,180,0.99
2016,75000,12,2198,158,7,1,2,1,64,24.0
2016,30292,18,1197,81,5,2,1,1,63,6.1
2017,32248,17,1199,88,5,2,1,1,179,8.25
2013,74000,16,1198,73,5,2,1,1,124,4.65
2014,56100,13,1997,153,5,2,1,1,34,9.75
2014,61325,18,1197,81,5,2,1,1,86,4.4
2014,33000,19,1197,85,5,2,1,1,160,3.99
2016,18090,16,2993,258,5,1,2,1,2,45.73
2014,71390,22,1498,89,5,1,1,1,60,5.27
2014,41000,26,998,58,5,3,1,1,180,3.5
2016,67000,26,1498,98,5,1,1,1,42,7.25
2008,99000,17,1405,70,5,1,1,2,92,1.6
2014,142000,19,1461,108,5,1,1,2,55,6.0
2010,26966,20,1197,78,5,2,1,1,200,3.0
2015,27628,18,1199,88,5,2,1,1,94,4.95
2016,82497,23,1248,88,5,1,1,1,147,8.99
2007,86000,11,2354,144,5,2,1,3,14,1.85
2016,26981,16,1198,73,5,2,1,1,124,6.16
2010,110471,21,1248,73,5,1,1,1,137,3.5
2014,69000,19,1199,88,5,2,1,1,16,4.5
2017,12000,18,1197,81,5,2,1,1,201,7.75
2014,77500,20,1461,83,5,1,1,1,55,6.6
2014,48031,18,1197,82,5,2,1,1,86,4.98
2008,170000,16,1995,181,5,1,2,3,1,9.75
2014,69565,22,1498,89,5,1,1,1,60,5.55
2016,45492,21,1498,108,5,1,2,1,172,10.3
2011,85000,11,2354,177,5,2,2,2,14,7.5
2008,55902,14,1399,92,5,2,1,1,19,1.8
2017,18500,16,1199,74,5,2,1,1,124,6.25
2015,129750,14,2489,93,7,1,1,2,195,6.8
2009,50902,19,1197,80,5,2,2,1,200,3.0
2015,84725,15,2179,140,7,1,1,1,192,11.6
2013,40000,22,1582,126,5,1,1,2,62,6.95
2010,60000,14,1798,160,5,2,1,3,122,3.5
2014,33496,18,1197,81,5,2,1,1,86,5.5
2015,25000,18,1197,81,5,2,1,1,201,5.65
2013,71000,18,1248,73,8,1,1,1,65,3.25
2015,20826,14,1598,103,5,2,2,1,134,7.72
2016,42244,19,1582,126,5,1,1,1,51,12.0
2013,98598,25,936,57,5,1,1,1,25,1.55
2011,62100,11,2982,171,7,1,1,1,75,10.75
2016,44238,18,1197,81,5,2,1,1,201,6.72
2012,91743,12,2967,241,7,1,2,1,129,28.55
2013,19828,17,2967,300,4,1,2,2,121,75.0
2016,36891,17,1497,117,5,2,1,1,42,10.49
2012,90049,17,1493,100,7,1,1,1,131,3.8
2012,74002,16,1968,140,5,1,2,1,9,18.5
2013,41000,12,2359,198,5,2,2,1,154,6.0
2012,83678,22,1582,126,5,1,1,1,175,5.5
2010,91000,18,998,67,5,2,1,1,180,2.3
2016,50000,24,1248,88,7,1,1,1,66,8.7
2015,58000,24,1120,71,5,1,1,1,193,4.95
2012,80000,22,1248,74,5,1,1,1,160,4.25
2017,41290,16,2179,140,7,1,1,2,192,10.94
2013,65000,22,1995,190,5,1,2,1,2,21.26
2016,16471,14,1798,138,5,2,1,2,49,11.5
2015,54339,22,1396,88,5,1,1,2,201,6.0
2016,24025,18,1198,82,6,2,1,1,96,4.1
2013,24027,24,796,47,5,2,1,1,15,2.01
2010,59270,15,1172,67,5,2,1,1,126,2.6
2012,40000,18,998,67,5,2,1,1,180,2.35
2012,155566,9,2835,118,6,1,1,2,120,9.15
2013,42320,19,1198,86,5,2,1,1,30,2.9
2017,24153,22,1396,88,5,1,1,2,201,9.18
2016,27000,13,1591,121,5,2,2,1,51,11.45
2012,92000,26,796,38,5,3,1,2,15,2.1
2017,61795,17,1198,86,5,2,1,1,16,5.53
2016,13500,18,1198,82,6,2,1,1,96,3.75
2018,4500,18,1497,117,5,2,2,1,42,12.5
2017,23000,16,2179,140,7,1,2,1,192,15.5
2013,80578,14,2143,170,5,1,2,2,112,14.5
2017,42646,19,1461,108,5,1,2,1,55,12.46
2014,30000,16,1198,74,5,2,1,2,124,5.25
2009,98000,13,2987,282,5,1,2,2,139,25.0
2012,50000,12,2993,271,4,1,2,1,190,45.0
2015,63310,28,1248,74,5,1,1,1,160,5.1
2014,66000,25,1498,98,5,1,1,1,16,3.5
2011,74000,16,1995,181,5,1,2,2,1,12.5
2012,93000,23,1396,88,5,1,1,1,175,5.55
2015,70000,11,2982,169,7,1,2,1,75,19.48
2012,48772,18,1197,85,5,2,1,1,160,3.91
2010,66000,18,1199,79,5,2,1,1,25,2.19
2017,27417,18,1197,82,5,2,2,1,86,6.89
2011,51593,15,1196,70,5,2,1,2,73,3.47
2010,75000,16,1298,88,5,2,1,1,160,2.85
2016,39237,17,1968,174,5,1,2,1,9,25.64
2018,11966,16,1497,116,5,2,1,1,42,10.28
2015,37000,18,1199,88,5,2,1,1,94,6.3
2014,70920,20,1498,88,5,1,1,1,124,4.75
2013,65280,19,1461,83,5,1,1,1,165,5.8
2016,62000,12,2179,187,7,1,2,1,138,44.5
2014,44525,18,1197,82,5,2,1,1,201,4.65
2009,86863,17,1497,118,5,2,1,1,42,3.6
2015,102626,16,2179,140,7,1,1,1,192,12.25
2017,45000,16,1956,170,5,1,1,1,46,20.0
2017,22000,16,2179,140,7,1,1,1,192,16.0
2011,108905,11,2179,120,8,1,2,2,153,6.21
2016,12800,19,1198,67,7,2,1,1,83,3.25
2016,32000,15,2179,120,7,1,1,1,153,9.75
2014,39000,15,1198,86,5,2,2,1,16,4.45
2017,42000,25,1498,98,5,1,1,1,42,12.0
2008,73000,14,1396,65,5,2,1,1,92,0.8
2018,48000,24,1186,73,5,1,1,1,86,5.95
2015,18000,33,796,40,4,3,1,1,15,3.0
2014,19000,17,1396,105,5,2,1,1,175,5.25
2019,33598,13,2393,147,7,1,1,1,93,22.2
2012,63000,17,1995,184,5,1,2,1,182,13.5
2015,48000,16,1968,138,5,1,2,1,95,13.5
2014,66000,20,1399,68,5,1,1,1,73,3.47
2013,80000,11,2696,184,7,1,2,2,156,9.5
2011,37000,15,1598,103,5,2,1,1,172,4.8
2016,35058,15,1598,103,5,2,1,1,134,6.54
2012,52000,16,1198,73,5,2,1,1,124,3.1
2015,61313,23,1248,88,5,1,1,1,139,7.99
2009,45000,14,1798,138,5,2,1,2,49,3.3
2015,74000,20,1248,88,7,1,1,1,66,8.75
2013,89000,19,1197,80,5,2,2,1,200,4.19
2019,13414,17,2143,136,5,1,2,1,32,30.77
2006,95000,16,1497,100,5,2,1,2,42,2.11
2018,15900,18,1198,82,6,2,1,1,96,6.25
2011,151000,11,2982,171,7,1,1,1,75,11.4
2011,65000,17,1497,118,5,2,1,1,42,5.2
2017,36824,18,1968,187,5,1,2,1,10,39.84
2013,65287,20,1399,68,5,1,1,1,73,4.45
2014,52000,17,2143,136,5,1,2,1,79,19.5
2007,33000,15,1150,74,5,2,1,1,19,1.75
2016,71000,25,1498,99,5,1,1,1,73,5.1
2013,71000,22,1582,126,5,1,2,1,62,6.8
2016,20000,21,1197,83,5,2,2,1,24,5.74
2010,71000,16,1197,85,5,2,1,1,160,3.3
2010,29000,9,3498,271,4,1,2,1,33,32.0
2016,27000,21,1995,190,5,1,2,1,1,35.0
2017,19000,28,1248,73,5,1,2,1,56,8.9
2011,58000,17,1591,121,5,2,1,2,175,4.0
2018,42203,17,1956,170,5,1,1,1,46,19.46
2009,94000,11,1991,142,5,1,2,1,154,5.25
2013,52000,15,1196,73,5,3,1,2,61,2.6
2018,4900,21,1497,108,5,1,1,1,113,9.22
2013,70000,21,814,55,5,2,1,1,58,1.8
2015,65266,14,2993,258,5,1,2,1,2,31.75
2014,54569,20,1248,88,7,1,1,1,66,5.99
2015,51361,18,1198,86,5,2,1,1,16,4.94
2007,125000,16,1388,68,5,2,1,3,72,1.5
2008,66000,13,1799,130,5,2,1,3,43,3.25
2007,65047,17,1061,57,5,4,1,1,180,1.95
2014,22281,20,1248,88,7,1,1,1,66,6.5
2013,63210,24,1120,70,5,1,1,1,86,3.71
2018,31000,20,1197,81,5,2,1,1,193,5.0
2008,60000,19,1086,68,5,2,1,1,200,1.99
2017,32006,18,1198,86,5,2,1,1,16,4.25
2009,78000,12,2698,179,5,1,2,1,10,8.0
2011,9489,20,1197,78,5,2,1,1,200,2.95
2018,5000,25,799,53,5,2,1,1,97,3.5
2012,60000,15,1968,140,5,1,2,2,9,16.0
2015,50000,22,796,47,5,2,1,1,15,2.75
2015,53000,17,1497,117,5,2,1,1,42,6.95
2011,64000,11,1796,186,5,2,2,2,112,12.5
2017,43827,13,2967,241,5,1,2,1,128,36.83
2011,36431,16,1199,74,5,2,1,1,124,2.7
2017,35000,21,1396,88,5,1,1,1,51,9.9
2011,94832,17,1497,118,5,2,1,1,42,3.83
2012,88381,17,1497,118,5,2,1,1,42,5.25
2016,45194,22,1598,118,5,1,1,1,139,7.75
2010,66000,16,1586,103,5,2,1,2,147,2.46
2014,38578,23,1248,74,5,1,1,1,160,3.96
2015,40000,20,1248,88,7,1,1,1,66,8.25
2018,20632,18,1197,81,5,2,1,1,201,7.58
2014,73042,24,1120,70,5,1,1,1,86,3.99
2014,54257,17,1497,117,5,2,1,1,42,6.25
2013,93000,20,1598,103,5,1,1,1,134,5.0
2005,102000,11,2987,198,5,1,2,2,57,4.65
2016,28881,13,2199,194,7,1,2,1,150,21.37
2007,52195,19,796,46,5,2,1,1,15,1.75
2018,20422,12,2499,134,5,1,1,1,54,16.09
2012,38000,24,1396,88,5,1,1,1,175,4.1
2015,92885,20,1399,68,5,1,1,1,73,3.56
2010,43000,17,1497,118,5,2,1,2,42,4.21
2015,57000,23,1582,126,5,1,1,1,175,6.6
2018,32434,13,1591,121,5,2,2,1,51,14.35
2017,32000,22,1498,89,5,1,1,1,60,9.5
2011,59000,11,2993,241,4,1,2,1,185,21.9
2016,76467,18,1995,190,5,1,2,1,2,30.45
2016,100000,25,1498,99,5,1,1,1,73,5.1
2013,37086,17,1591,121,5,2,2,1,175,5.44
2010,135000,13,1399,68,5,1,1,1,90,1.6
2014,54862,17,1968,174,5,1,2,1,10,16.67
2012,56200,15,1396,98,5,2,2,1,201,3.85
2011,169006,14,2755,174,7,1,1,1,75,10.64
2016,20229,25,799,53,5,2,1,1,97,3.5
2008,62000,18,995,62,5,2,1,3,155,1.1
2011,51500,16,1599,103,5,2,1,2,175,2.6
2012,69000,18,1995,184,5,1,2,1,1,18.5
2015,62476,26,1248,74,5,1,1,1,160,7.95
2017,60500,25,1186,73,5,1,1,1,193,5.49
2017,17978,19,1199,88,5,2,2,1,94,6.95
2008,300000,17,1405,70,5,1,1,1,92,1.0
2013,123000,17,1399,67,5,1,1,2,72,4.45
2016,45296,25,1248,88,5,1,1,1,141,6.99
2008,77325,15,1586,104,5,2,1,1,147,3.51
2018,25858,21,1197,83,5,2,2,1,24,7.54
2016,120000,23,1248,73,5,1,1,1,137,3.65
2016,22000,19,1582,126,5,1,2,1,62,16.0
2012,11000,16,995,62,5,2,1,1,155,1.4
2017,3900,18,1197,81,5,2,1,1,201,6.45
2016,106092,24,1120,71,5,1,1,1,193,4.4
2015,27000,19,1199,88,5,2,2,1,94,5.95
2013,11000,19,1198,86,5,2,1,1,30,3.9
2016,39753,13,2143,201,5,1,2,1,57,35.28
2017,39800,17,2179,153,7,1,1,1,88,14.25
2017,73000,24,1120,71,5,1,1,1,193,4.5
2015,55000,22,1498,89,5,1,1,1,60,7.5
2017,18351,21,624,37,4,2,2,1,111,3.41
2013,45000,19,1198,86,5,2,1,2,30,3.25
2016,112200,24,1248,88,7,1,1,1,66,8.3
2010,29000,20,1197,78,5,2,1,1,200,3.45
2015,53392,16,2179,140,7,1,1,1,192,11.95
2010,71000,20,1598,103,5,1,1,1,172,4.25
2014,93000,14,2179,138,7,1,1,1,148,8.25
2010,119000,10,2354,180,5,2,1,1,14,5.95
2016,42225,15,1196,73,7,2,1,1,61,4.3
2012,65000,22,1248,74,5,1,1,1,160,3.9
2016,27809,21,1197,83,5,2,2,1,24,6.41
2015,65100,15,2179,140,7,1,1,1,192,8.36
2014,51000,19,1197,82,5,2,1,1,193,3.85
2017,10000,19,2143,167,5,1,2,1,112,36.0
2011,54895,13,1798,160,5,2,1,1,159,7.5
2015,80768,20,1498,88,5,1,1,1,52,5.7
2019,12076,20,1197,81,5,2,1,1,89,5.5
2016,49000,25,1248,74,5,1,1,1,160,5.9
2015,42366,17,1497,117,5,2,1,1,42,7.75
2010,68000,11,2993,235,5,1,2,1,2,18.0
2008,122397,17,1896,106,5,1,1,1,100,4.4
2017,50534,17,1197,103,5,2,2,1,124,8.27
2014,55300,19,1461,83,5,1,1,1,55,4.75
2008,73095,16,1497,118,5,2,2,1,42,3.8
2011,51100,20,1598,103,5,1,1,1,172,3.4
2016,13436,18,1197,82,5,2,1,2,86,4.7
2008,76000,16,1388,68,5,2,1,2,72,1.49
2016,63141,24,1120,71,5,1,1,2,193,4.5
2014,74885,25,1498,98,5,1,1,1,16,5.4
2016,14000,18,1497,117,5,2,2,1,42,11.5
2012,56000,20,1461,108,5,1,1,2,74,3.5
2010,46000,22,1995,190,5,1,2,1,2,16.5
2012,51800,15,1586,103,5,2,1,1,147,3.9
2007,81000,16,1497,78,5,2,2,1,42,3.25
2018,17370,17,1198,73,5,2,1,1,17,5.84
2016,18456,17,1198,73,5,2,1,1,17,5.75
2010,59000,16,1968,140,5,1,2,1,9,10.0
2006,141537,18,998,67,5,2,1,2,180,1.05
2013,51000,19,1582,126,5,1,2,1,175,5.64
2019,29311,17,2143,170,5,1,2,1,80,50.97
2016,31000,21,1995,190,5,1,2,1,1,29.95
2014,80000,24,1498,98,7,1,1,2,108,4.85
2016,33000,17,1582,126,5,1,2,1,51,14.5
2011,71556,17,1497,118,5,2,1,1,42,5.5
2011,85000,17,1399,68,5,1,1,1,72,3.2
2016,91000,26,1248,74,5,1,1,1,160,4.5
2015,73187,13,2143,204,5,1,2,1,57,30.72
2009,232000,11,1991,147,7,1,1,1,36,3.5
2007,127079,12,2494,102,7,1,1,1,93,6.99
2014,58816,17,1493,100,7,1,1,1,131,3.45
2015,63818,17,1497,117,5,2,1,1,42,6.57
2014,40000,17,1968,174,5,1,2,1,9,17.5
2013,77445,22,1199,73,5,1,1,1,124,3.75
2017,14000,14,1497,121,5,2,2,1,59,9.99
2012,85122,12,2494,100,7,1,1,1,93,8.2
2005,123000,13,1493,100,5,2,1,3,42,1.1
2015,61000,22,1586,85,5,3,1,1,147,3.89
2015,63714,24,796,47,5,2,1,1,15,2.45
2009,53000,8,2987,224,5,1,2,1,104,13.75
2017,60000,26,1248,74,5,1,1,1,160,3.0
2017,33000,24,1248,88,5,1,1,1,177,9.25
2013,31000,13,2400,215,5,1,2,1,142,17.65
2014,79000,12,2982,168,7,1,2,1,75,18.25
2013,67914,23,1396,90,5,1,1,1,201,3.45
2015,58970,17,1968,174,5,1,2,1,9,23.75
2013,60000,19,1461,108,5,1,1,2,165,5.45
2017,35225,23,998,67,5,2,2,1,40,5.25
2012,62282,16,1197,78,5,2,2,1,200,2.9
2010,80000,22,1995,190,5,1,2,1,1,14.2
2018,43698,18,1197,82,5,2,1,1,86,5.8
2017,28052,18,1197,82,5,2,2,1,86,7.22
2016,29091,18,1197,81,5,2,1,1,86,4.87
2013,63000,16,1198,74,5,2,1,1,124,3.3
2007,91000,17,1497,78,5,2,1,2,42,3.0
2014,30000,17,2143,136,5,1,2,1,79,26.0
2017,24571,14,796,35,5,2,1,1,116,2.9
2014,45000,15,1591,121,5,2,2,1,175,7.5
2015,24617,22,796,47,5,2,1,1,15,2.36
2017,26927,24,1248,88,5,1,1,1,177,11.39
2013,87736,15,2179,140,7,1,1,1,192,7.02
2016,35299,24,1248,88,5,1,1,1,177,8.0
2017,51612,18,1197,81,5,2,1,1,201,7.11
1998,55300,10,1796,157,5,1,2,1,57,3.9
2009,65090,19,796,46,5,2,1,1,15,2.15
2013,40000,18,1198,86,5,2,1,1,16,3.25
2015,38467,12,2993,255,5,1,2,1,138,70.66
2013,71904,24,1120,70,5,1,1,1,86,4.61
2008,87000,13,1799,130,5,2,1,1,43,2.35
2014,33000,24,1120,70,5,1,1,2,86,4.05
2009,22100,16,796,37,4,2,1,2,5,0.8
2014,59589,23,1364,67,5,1,1,1,68,5.6
2015,44000,22,1396,88,5,1,1,1,201,5.35
2017,12000,24,998,67,5,2,1,1,15,3.25
2012,66000,17,1995,184,5,1,2,2,182,11.5
2016,38009,23,998,67,5,2,2,1,40,4.25
2009,35000,13,1798,157,5,2,2,2,159,4.45
2009,70000,14,2498,112,7,1,1,1,195,2.85
2014,86000,15,2179,140,7,1,1,1,192,7.85
2016,32000,19,1197,85,5,2,1,1,160,5.3
2017,15000,18,999,123,5,2,1,1,60,8.0
2014,69918,21,1364,87,5,1,1,1,49,9.43
2012,39000,18,1197,80,5,2,1,1,201,2.75
2018,1011,20,1461,108,5,1,1,1,37,13.5
2009,85000,11,2987,198,5,1,2,1,57,9.99
2017,46663,21,998,100,5,2,1,1,24,6.95
2015,27000,17,1498,99,5,2,2,1,158,6.75
2015,15000,18,1197,82,5,2,2,1,86,5.5
2018,10575,21,1462,103,5,2,1,1,41,9.18
2014,12500,19,1197,82,5,2,1,1,193,4.15
2012,52000,22,1582,126,5,1,1,1,175,6.5
2015,49818,21,1197,81,5,2,1,1,180,4.11
2008,90000,16,1493,110,5,1,1,2,175,2.25
2015,52207,17,1197,78,5,2,1,1,68,4.56
2013,167362,11,2498,112,7,1,1,1,195,4.0
2015,49894,23,1364,67,5,1,1,1,68,5.27
2019,13024,18,2523,63,7,1,1,1,166,9.11
2010,128000,14,1995,147,5,1,1,2,181,6.2
2017,26023,11,2755,171,7,1,2,1,93,19.97
2016,42784,21,1396,88,5,1,1,1,51,10.17
2014,115000,28,1248,74,5,1,1,1,160,4.5
2019,30529,23,1582,126,5,1,1,1,175,14.28
2012,14814,19,796,46,5,2,1,2,15,2.47
2016,58000,23,1248,88,5,1,1,1,139,7.9
2011,68128,21,814,55,5,2,1,1,58,2.3
2013,63220,13,1598,102,5,2,1,1,165,6.5
2016,30000,21,814,55,5,2,1,1,58,3.25
2017,27768,20,1248,88,5,1,1,1,199,5.85
2014,53000,14,2143,203,5,1,2,2,57,29.0
2014,87652,14,1968,174,5,1,2,2,128,25.71
2008,94873,15,1596,101,5,2,1,2,72,1.85
2015,56000,18,1995,184,5,1,2,1,1,22.75
2018,18678,21,998,100,5,2,1,1,24,8.32
2014,30000,14,2143,203,5,1,2,1,57,26.0
2013,59000,20,1197,78,5,2,1,1,200,3.45
2017,13000,18,1197,82,5,2,1,1,86,5.15
2014,74325,19,1198,86,5,2,1,1,30,3.51
2015,45000,21,1396,88,5,1,1,1,201,3.45
2013,57000,16,1198,73,5,2,1,1,124,3.75
2001,125943,13,1493,100,5,2,1,2,42,1.45
2008,80000,18,1896,66,5,1,1,1,115,2.2
2010,154000,13,2499,141,7,1,1,1,64,7.99
2013,62000,18,1991,147,5,1,1,2,53,6.75
2014,45000,24,1498,98,7,1,1,1,108,5.0
2012,105000,20,1248,88,7,1,1,2,66,5.9
2013,26000,18,1197,82,5,2,1,1,86,3.75
2014,30900,14,2993,270,5,1,2,1,189,29.5
2014,48000,18,1198,86,5,2,1,1,16,4.75
2011,112719,12,2698,179,5,1,2,1,10,11.5
2017,5000,18,1197,81,5,2,1,1,201,6.95
2016,16000,17,1198,73,5,2,1,1,17,5.4
2011,63000,13,1997,135,5,2,2,1,74,4.75
2011,28300,24,998,67,5,2,1,1,15,2.15
2005,49000,19,796,46,5,2,1,1,15,0.9
2016,12501,20,998,67,5,2,1,1,180,3.5
2016,56628,20,1248,92,5,1,1,1,101,5.85
2010,105000,19,1248,73,5,1,1,1,160,3.15
2016,52126,21,1461,84,5,1,1,1,152,6.0
2010,38000,18,1197,80,5,2,1,1,201,2.23
2016,50000,19,1197,82,5,2,1,1,193,2.5
2015,50230,18,998,67,5,2,1,1,180,3.87
2014,31000,15,2179,140,7,1,1,1,192,9.5
2014,79000,12,2982,168,7,1,2,1,75,17.75
2012,130000,19,1461,108,5,1,1,1,55,3.75
2010,115000,17,1086,62,5,2,1,2,151,1.5
2013,41500,17,1591,121,5,2,1,2,175,5.0
2014,54385,15,1995,177,5,1,2,2,182,17.0
2011,56361,12,1799,130,5,2,2,1,43,4.38
2018,22000,15,1798,187,5,2,2,1,10,41.5
2017,8000,20,998,67,5,2,1,1,180,3.0
2018,28741,24,1248,88,5,1,1,1,177,11.0
2012,117236,11,2720,190,7,1,2,2,138,14.0
2016,30500,26,1248,74,5,1,2,1,56,7.65
2018,5000,17,1591,121,5,2,1,1,175,8.7
2016,42000,25,1248,88,7,1,1,1,66,9.9
2010,32773,13,1495,94,5,2,1,1,13,2.05
2016,19008,17,1197,80,5,2,1,1,201,5.25
2012,32542,17,1591,121,5,2,1,1,175,5.77
2010,94753,19,796,46,5,2,1,1,15,1.95
2011,70000,12,2179,120,8,1,1,2,153,7.45
2012,68347,18,998,67,5,2,1,1,180,2.6
2011,72000,17,1197,80,5,2,1,2,201,3.25
2010,75014,21,1248,73,5,1,1,1,137,3.85
2013,65000,13,1995,148,5,1,2,2,98,7.5
2012,55598,22,1995,190,5,1,2,1,1,11.5
2013,50000,19,1198,86,5,2,1,1,30,3.25
2003,44200,11,1997,134,5,2,1,2,154,1.5
2014,65000,19,1248,73,5,1,1,1,160,5.31
2013,49000,16,2179,140,7,1,1,1,192,9.0
2016,7200,19,1086,68,5,2,1,1,200,3.59
2016,43152,20,1373,91,5,2,1,1,41,7.35
2013,112000,12,2494,102,8,1,1,1,93,12.0
2017,23540,18,1197,82,5,2,1,1,86,6.02
2008,82160,16,1991,123,5,1,1,1,118,2.57
2013,57000,12,2696,162,7,1,1,1,156,12.45
2015,39335,15,2179,140,7,1,1,1,192,12.63
2014,62000,17,1497,117,5,2,1,2,42,7.75
2014,60000,22,1498,89,5,1,1,1,60,5.5
2015,35000,18,1197,81,5,2,1,1,201,4.43
2016,32345,17,2143,136,5,1,2,1,32,24.51
2014,47000,22,814,55,5,2,1,1,58,2.65
2012,65537,33,796,40,4,3,1,2,15,2.1
2011,36000,17,1496,88,5,2,1,1,68,3.2
2016,75000,23,1248,74,5,1,1,1,160,4.25
2008,38000,19,796,46,5,2,1,1,15,1.1
2015,57818,23,998,67,5,2,1,1,40,4.3
2015,45000,22,1498,89,5,1,1,1,60,8.9
2015,75055,19,1461,108,5,1,1,1,165,6.5
2009,65462,11,2354,142,5,2,2,3,14,3.5
2008,76206,17,1248,75,5,1,1,1,160,4.25
2018,25948,16,2179,140,7,1,2,1,192,16.46
2016,28500,18,1199,88,5,2,1,1,94,5.95
2015,28004,17,1497,117,5,2,1,1,42,7.1
2011,25000,15,1172,67,5,2,1,2,87,1.25
2013,82543,16,1373,93,7,2,1,1,66,5.5
2013,30000,18,1198,75,5,2,1,1,107,3.25
