,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,en_Fuel,en_Transmission,en_Owner,en_Name
3274,2012,45122,23,1498,88,5,6.0,1,1,1,Fiesta
3275,2011,126000,16,2179,140,7,6.7,1,1,3,XUV500
3276,2009,63000,19,796,46,5,1.5,2,1,1,Alto
3277,2016,32298,20,1496,113,4,23.8,1,2,1,Cooper
3278,2014,63288,15,2179,140,7,7.77,1,1,1,XUV500
3279,2012,43337,17,1086,62,5,3.32,2,1,1,Santro
3280,2015,46561,22,1248,74,5,4.94,1,1,1,Swift
3281,2013,34000,20,2143,107,5,11.0,1,2,2,A
3282,2016,48000,25,799,53,5,3.4,2,1,1,KWID
3283,2013,56263,22,1248,74,5,4.17,1,1,1,Swift
3284,2005,84060,17,993,60,5,1.25,2,1,2,Zen
3285,2016,9000,18,1197,82,5,5.45,2,2,1,Grand
3286,2012,79000,21,1248,88,5,2.59,1,1,1,Manza
3287,2015,87900,16,2179,140,7,12.01,1,1,1,XUV500
3288,2010,72425,17,1197,85,5,2.45,2,1,2,Swift
3289,2015,38000,15,1968,174,5,29.0,1,2,1,Q3
3291,2010,107000,14,2143,170,5,11.99,1,2,1,New
3292,2015,51000,18,1497,117,5,7.9,2,2,1,City
3293,2010,140000,12,2494,102,7,6.25,1,1,3,Innova
3294,2011,48000,18,1199,79,5,1.8,2,1,2,Beat
3295,2013,62000,26,998,58,5,2.8,3,1,1,WagonR
3296,2015,31000,18,1199,88,5,4.9,2,1,1,Jazz
3297,2010,75055,18,1198,75,5,2.25,2,1,1,Micra
3298,2017,51210,19,1373,91,5,8.89,2,2,1,Ciaz
3299,2012,87000,12,2982,168,7,15.0,1,2,1,Fortuner
3300,2018,17000,26,1498,99,5,5.65,1,1,1,Aspire
3301,2014,57000,20,1248,88,7,7.0,1,1,1,Ertiga
3302,2016,9370,22,796,47,5,2.95,2,1,1,Alto
3303,2013,53226,19,1198,86,5,3.3,2,1,1,Brio
3304,2010,120000,16,1493,110,5,3.5,1,1,2,Verna
3305,2007,75055,12,1493,100,5,2.3,2,1,1,City
3306,2017,37247,19,1582,126,5,13.69,1,1,1,Creta
3307,2013,64000,23,1364,67,5,3.1,1,1,1,Etios
3308,2014,12000,13,2359,198,5,12.75,2,1,1,Sonata
3309,2017,40158,19,1582,126,5,13.75,1,1,1,Creta
3310,2017,11000,18,1199,88,5,6.75,2,1,1,Jazz
3311,2014,70010,20,1598,103,5,5.25,1,1,1,Vento
3312,2015,82000,16,2179,140,7,8.75,1,1,1,XUV500
3313,2017,57259,18,1493,100,7,8.87,1,1,1,TUV
3314,2010,84000,11,2354,142,5,6.5,2,2,2,Accord
3315,2012,168000,20,1248,88,7,4.5,1,1,1,Ertiga
3316,2012,73670,12,2696,162,7,12.5,1,1,1,Ssangyong
3317,2014,89540,12,2982,168,7,16.8,1,2,1,Fortuner
3318,2016,85423,20,1248,88,7,8.75,1,1,1,Ertiga
3319,2013,48823,19,1582,126,5,8.5,1,2,1,Elantra
3320,2011,35082,20,1197,78,5,2.21,2,1,1,i10
3321,2012,126000,16,796,34,5,1.6,2,1,1,Omni
3322,2016,19000,15,1198,86,5,6.25,2,2,1,Amaze
3323,2007,69000,12,1799,130,5,2.25,2,2,2,Civic
3324,2019,29836,17,2143,136,5,25.75,1,2,1,CLA
3325,2010,48002,13,1798,157,5,6.75,2,1,2,Superb
3326,2015,52324,28,1248,88,5,6.25,1,1,1,Ciaz
3327,2013,65000,22,1498,89,5,5.1,1,1,1,Ecosport
3328,2009,66000,8,2987,224,5,10.75,1,2,2,M-Class
3329,2016,75700,24,1120,70,5,5.7,1,1,1,Grand
3330,2013,43000,20,1598,105,5,5.95,1,1,1,Vento
3331,2012,42706,25,936,56,5,2.4,1,1,1,Beat
3332,2013,35000,17,1493,100,7,3.49,1,1,1,Quanto
3333,2011,54348,19,1197,80,5,4.0,2,2,1,i10
3334,2013,84000,23,1364,67,5,3.85,1,1,1,Etios
3335,2010,63298,14,1794,138,5,3.95,2,2,1,Corolla
3336,2013,75049,20,1197,78,5,3.0,2,1,2,i10
3337,2018,24237,18,1196,86,5,6.7,2,1,1,Figo
3338,2016,22767,18,1197,85,5,6.14,2,1,1,Ritz
3339,2012,58000,15,1396,98,5,4.4,2,2,2,i20
3340,2017,57000,26,1248,74,5,4.25,1,1,1,Swift
3341,2010,50161,8,4395,402,5,25.93,2,2,1,7
3342,2016,45000,22,1598,118,5,7.0,1,1,1,S
3343,2017,68319,12,2982,168,7,25.12,1,2,1,Fortuner
3344,2017,30711,20,998,68,5,4.45,2,1,1,EON
3345,2011,38277,21,1396,90,5,2.4,1,1,1,i20
3346,2012,115000,20,1598,103,5,4.33,1,1,2,Vento
3347,2017,46849,18,1197,83,5,6.93,2,2,1,Swift
3348,2014,64000,21,1396,90,5,4.25,1,1,1,i20
3349,2010,130923,14,2143,203,5,12.5,1,2,1,E-Class
3350,2015,15000,18,1197,82,5,4.9,2,1,1,Grand
3351,2014,32720,23,1396,90,5,4.5,1,1,1,i20
3352,2016,12500,25,799,53,5,3.0,2,1,1,KWID
3353,2015,59800,16,1197,82,5,5.8,2,2,1,Xcent
3354,2011,54211,15,1598,103,5,3.33,2,1,1,Vento
3355,2015,62242,14,1998,163,5,6.62,1,2,1,Cruze
3356,2015,54000,19,1461,108,5,5.75,1,1,2,Terrano
3357,2012,65000,22,1582,126,5,6.2,1,1,1,Verna
3358,2015,55000,23,998,67,5,3.5,2,2,1,Celerio
3359,2010,71000,18,998,67,5,2.0,2,1,1,WagonR
3360,2012,70000,21,1396,88,5,4.0,1,1,1,i20
3361,2011,53000,12,1781,163,5,9.5,2,2,1,A4
3362,2013,43000,17,1995,184,5,17.5,1,2,1,X1
3363,2015,54000,14,1598,103,5,6.11,2,2,1,Rapid
3364,2014,51000,20,1197,78,5,3.75,2,1,1,i10
3365,2007,78000,10,2835,107,6,6.2,1,1,2,Pajero
3366,2014,25000,26,1498,98,5,6.15,1,1,1,City
3367,2012,12600,20,998,67,5,2.4,2,1,1,Alto
3368,2009,80000,17,1248,75,5,2.15,1,1,4,Swift
3369,2016,21000,18,1197,82,5,3.75,2,1,1,Grand
3370,2011,32000,15,1196,70,5,2.15,2,1,2,Figo
3371,2015,50000,18,1197,81,5,4.75,2,1,1,Grand
3372,2010,47500,15,1586,103,5,2.45,2,1,1,SX4
3373,2017,7500,17,1497,117,5,11.15,2,1,1,City
3374,2016,68163,19,1461,108,5,8.9,1,2,1,Duster
3375,2014,61000,25,1498,98,5,4.35,1,1,1,Amaze
3376,2015,100000,12,2494,100,7,12.0,1,1,2,Innova
3377,2009,61500,16,1995,181,5,8.5,1,2,2,3
3378,2017,42883,19,1086,68,5,4.27,2,1,1,i10
3379,2012,97000,20,1461,83,5,4.25,1,1,2,Duster
3380,2010,39525,11,2360,170,5,9.25,2,2,1,Outlander
3381,2017,35384,24,1248,88,5,8.61,1,1,1,Vitara
3382,2010,46000,11,2987,261,7,28.0,1,2,1,R-Class
3383,2018,32189,23,1498,98,5,9.25,1,1,1,EcoSport
3384,2016,27000,19,1582,126,5,8.6,1,2,1,Verna
3385,2018,22734,16,1198,74,5,7.53,2,1,1,Polo
3386,2014,58002,19,1461,108,5,5.75,1,1,1,Duster
3387,2012,31500,16,1198,86,5,4.15,2,2,1,Brio
3388,2017,30933,18,1196,86,5,5.84,2,1,1,Figo
3389,2012,27090,18,1968,187,5,16.5,1,2,1,A6
3390,2015,29500,15,2993,258,7,43.0,1,2,1,X5
3391,2013,45000,20,1197,78,5,3.55,2,1,1,i10
3392,2018,11691,18,1197,81,5,8.9,2,1,1,i20
3393,2006,121000,16,1896,90,5,2.5,1,1,2,Octavia
3394,2010,118077,16,1493,110,5,3.85,1,1,1,Verna
3395,2012,36300,17,1591,121,5,7.5,2,2,3,Verna
3396,2005,90000,15,1341,61,5,1.8,2,1,2,Getz
3397,2010,78000,20,1399,68,5,2.25,1,1,1,Figo
3398,2015,42000,17,1968,174,5,24.25,1,2,1,A6
3399,2015,27000,16,1198,74,5,4.35,2,1,1,Polo
3400,2012,22000,17,1995,184,5,11.5,1,2,1,X1
3401,2014,49000,17,1497,117,5,4.75,2,1,1,City
3402,2012,42600,23,1396,90,5,4.99,1,1,1,i20
3403,2018,12794,19,1199,88,5,9.15,2,2,1,Jazz
3405,2014,88046,10,2354,152,5,13.99,2,2,1,CR-V
3406,2014,8000,20,2143,107,5,19.75,1,2,2,A
3407,2018,82739,16,2179,140,7,16.77,1,2,1,XUV500
3408,2006,193000,13,2523,63,7,2.5,1,1,3,Bolero
3409,2013,7000,17,1498,99,5,3.65,2,2,1,Scala
3410,2012,60000,12,2179,187,5,23.5,1,2,2,Rover
3411,2017,38000,22,796,47,5,3.11,2,1,1,Alto
3412,2013,56344,17,1496,88,5,4.57,2,1,1,Etios
3413,2014,17858,17,1197,80,5,5.32,2,1,1,i20
3414,2012,53000,20,1197,78,5,3.2,2,1,1,i10
3415,2016,67906,25,1248,74,5,5.63,1,1,1,Swift
3416,2015,19000,21,814,55,5,3.0,2,1,1,EON
3417,2010,67000,22,1995,190,5,9.25,1,2,2,3
3418,2011,80000,23,1396,70,5,1.2,1,1,1,Indigo
3419,2015,61000,22,796,47,5,2.15,2,1,1,Alto
3420,2010,39000,22,1199,73,5,3.05,1,1,1,Polo
3421,2014,59000,14,1798,138,5,11.5,2,2,1,Corolla
3422,2008,80931,17,1086,62,5,2.3,2,1,1,Santro
3423,2016,34000,20,1197,81,5,4.95,2,1,1,Swift
3424,2013,130000,21,1461,84,5,4.75,1,1,1,Scala
3425,2018,52380,24,1248,88,5,10.15,1,1,1,Vitara
3426,2011,44000,18,1198,75,5,2.65,2,1,1,Micra
3427,2015,84000,20,1399,68,5,3.8,1,1,1,Figo
3428,2017,41697,13,1997,141,5,16.68,2,2,1,CR-V
3429,2014,163000,19,1461,108,5,5.0,1,1,1,Terrano
3430,2011,42000,17,1197,78,5,3.75,2,1,2,Etios
3431,2013,129000,21,1396,88,5,4.11,1,1,3,i20
3432,2015,32200,18,1196,86,5,4.25,2,1,2,Figo
3433,2004,129000,10,2835,107,6,3.45,1,1,1,Pajero
3434,2014,40000,17,1968,174,5,22.5,1,2,1,A4
3435,2006,150000,12,1998,132,8,4.5,2,1,1,Innova
3436,2007,140000,15,1150,74,5,0.9,2,1,1,Aveo
3437,2006,63181,15,1341,83,5,1.85,2,1,1,Getz
3438,2013,39575,25,1498,98,5,3.25,1,1,1,Amaze
3440,2014,70374,22,1498,89,5,7.34,1,1,1,Ecosport
3441,2015,26256,20,1498,88,5,4.25,1,1,1,CrossPolo
3442,2016,13460,18,1197,81,5,6.45,2,1,1,Elite
3443,2011,122000,12,2494,102,8,10.75,1,1,2,Innova
3444,2015,58589,15,2143,203,5,27.75,1,2,1,M-Class
3445,2005,115000,17,1061,64,5,0.99,2,1,2,WagonR
3446,2016,75000,12,2198,158,7,24.0,1,2,1,Endeavour
3447,2016,30292,18,1197,81,5,6.1,2,1,1,Elite
3448,2017,32248,17,1199,88,5,8.25,2,1,1,WRV
3449,2013,74000,16,1198,73,5,4.65,2,1,1,Polo
3450,2014,56100,13,1997,153,5,9.75,2,1,1,CR-V
3451,2014,61325,18,1197,81,5,4.4,2,1,1,Grand
3452,2014,33000,19,1197,85,5,3.99,2,1,1,Swift
3453,2016,18090,16,2993,258,5,45.73,1,2,1,5
3454,2014,71390,22,1498,89,5,5.27,1,1,1,Ecosport
3455,2014,41000,26,998,58,5,3.5,3,1,1,WagonR
3456,2016,67000,26,1498,98,5,7.25,1,1,1,City
3457,2008,99000,17,1405,70,5,1.6,1,1,2,Indigo
3458,2014,142000,19,1461,108,5,6.0,1,1,2,Duster
3459,2010,26966,20,1197,78,5,3.0,2,1,1,i10
3460,2015,27628,18,1199,88,5,4.95,2,1,1,Jazz
3461,2016,82497,23,1248,88,5,8.99,1,1,1,SX4
3462,2007,86000,11,2354,144,5,1.85,2,1,3,Accord
3463,2016,26981,16,1198,73,5,6.16,2,1,1,Polo
3464,2010,110471,21,1248,73,5,3.5,1,1,1,Ritz
3465,2014,69000,19,1199,88,5,4.5,2,1,1,Amaze
3466,2017,12000,18,1197,81,5,7.75,2,1,1,i20
3467,2014,77500,20,1461,83,5,6.6,1,1,1,Duster
3468,2014,48031,18,1197,82,5,4.98,2,1,1,Grand
3469,2008,170000,16,1995,181,5,9.75,1,2,3,3
3470,2014,69565,22,1498,89,5,5.55,1,1,1,Ecosport
3471,2016,45492,21,1498,108,5,10.3,1,2,1,Vento
3472,2011,85000,11,2354,177,5,7.5,2,2,2,Accord
3473,2008,55902,14,1399,92,5,1.8,2,1,1,Aveo
3474,2017,18500,16,1199,74,5,6.25,2,1,1,Polo
3475,2015,129750,14,2489,93,7,6.8,1,1,2,Xylo
3476,2009,50902,19,1197,80,5,3.0,2,2,1,i10
3477,2015,84725,15,2179,140,7,11.6,1,1,1,XUV500
3478,2013,40000,22,1582,126,5,6.95,1,1,2,Elantra
3479,2010,60000,14,1798,160,5,3.5,2,1,3,Passat
3480,2014,33496,18,1197,81,5,5.5,2,1,1,Grand
3481,2015,25000,18,1197,81,5,5.65,2,1,1,i20
3482,2013,71000,18,1248,73,8,3.25,1,1,1,Enjoy
3483,2015,20826,14,1598,103,5,7.72,2,2,1,Rapid
3484,2016,42244,19,1582,126,5,12.0,1,1,1,Creta
3485,2013,98598,25,936,57,5,1.55,1,1,1,Beat
3486,2011,62100,11,2982,171,7,10.75,1,1,1,Fortuner
3487,2016,44238,18,1197,81,5,6.72,2,1,1,i20
3488,2012,91743,12,2967,241,7,28.55,1,2,1,Q7
3489,2013,19828,17,2967,300,4,75.0,1,2,2,Panamera
3490,2016,36891,17,1497,117,5,10.49,2,1,1,City
3491,2012,90049,17,1493,100,7,3.8,1,1,1,Quanto
3492,2012,74002,16,1968,140,5,18.5,1,2,1,A4
3493,2013,41000,12,2359,198,5,6.0,2,2,1,Sonata
3494,2012,83678,22,1582,126,5,5.5,1,1,1,Verna
3495,2010,91000,18,998,67,5,2.3,2,1,1,WagonR
3496,2016,50000,24,1248,88,7,8.7,1,1,1,Ertiga
3497,2015,58000,24,1120,71,5,4.95,1,1,1,Xcent
3498,2012,80000,22,1248,74,5,4.25,1,1,1,Swift
3499,2017,41290,16,2179,140,7,10.94,1,1,2,XUV500
3500,2013,65000,22,1995,190,5,21.26,1,2,1,5
3501,2016,16471,14,1798,138,5,11.5,2,1,2,Corolla
3502,2015,54339,22,1396,88,5,6.0,1,1,2,i20
3503,2016,24025,18,1198,82,6,4.1,2,1,1,KUV
3504,2013,24027,24,796,47,5,2.01,2,1,1,Alto
3505,2010,59270,15,1172,67,5,2.6,2,1,1,Punto
3506,2012,40000,18,998,67,5,2.35,2,1,1,WagonR
3507,2012,155566,9,2835,118,6,9.15,1,1,2,Pajero
3508,2013,42320,19,1198,86,5,2.9,2,1,1,Brio
3509,2017,24153,22,1396,88,5,9.18,1,1,2,i20
3510,2016,27000,13,1591,121,5,11.45,2,2,1,Creta
3511,2012,92000,26,796,38,5,2.1,3,1,2,Alto
3512,2017,61795,17,1198,86,5,5.53,2,1,1,Amaze
3513,2016,13500,18,1198,82,6,3.75,2,1,1,KUV
3514,2018,4500,18,1497,117,5,12.5,2,2,1,City
3515,2017,23000,16,2179,140,7,15.5,1,2,1,XUV500
3517,2013,80578,14,2143,170,5,14.5,1,2,2,New
3518,2017,42646,19,1461,108,5,12.46,1,2,1,Duster
3519,2014,30000,16,1198,74,5,5.25,2,1,2,Polo
3521,2009,98000,13,2987,282,5,25.0,1,2,2,S
3523,2012,50000,12,2993,271,4,45.0,1,2,1,XJ
3524,2015,63310,28,1248,74,5,5.1,1,1,1,Swift
3525,2014,66000,25,1498,98,5,3.5,1,1,1,Amaze
3526,2011,74000,16,1995,181,5,12.5,1,2,2,3
3527,2012,93000,23,1396,88,5,5.55,1,1,1,Verna
3528,2015,70000,11,2982,169,7,19.48,1,2,1,Fortuner
3529,2012,48772,18,1197,85,5,3.91,2,1,1,Swift
3530,2010,66000,18,1199,79,5,2.19,2,1,1,Beat
3531,2017,27417,18,1197,82,5,6.89,2,2,1,Grand
3532,2011,51593,15,1196,70,5,3.47,2,1,2,Figo
3534,2010,75000,16,1298,88,5,2.85,2,1,1,Swift
3535,2016,39237,17,1968,174,5,25.64,1,2,1,A4
3536,2018,11966,16,1497,116,5,10.28,2,1,1,City
3537,2015,37000,18,1199,88,5,6.3,2,1,1,Jazz
3538,2014,70920,20,1498,88,5,4.75,1,1,1,Polo
3539,2013,65280,19,1461,83,5,5.8,1,1,1,Terrano
3540,2016,62000,12,2179,187,7,44.5,1,2,1,Rover
3541,2014,44525,18,1197,82,5,4.65,2,1,1,i20
3542,2009,86863,17,1497,118,5,3.6,2,1,1,City
3543,2015,102626,16,2179,140,7,12.25,1,1,1,XUV500
3544,2017,45000,16,1956,170,5,20.0,1,1,1,Compass
3545,2017,22000,16,2179,140,7,16.0,1,1,1,XUV500
3546,2011,108905,11,2179,120,8,6.21,1,2,2,Scorpio
3547,2016,12800,19,1198,67,7,3.25,2,1,1,GO
3548,2016,32000,15,2179,120,7,9.75,1,1,1,Scorpio
3549,2014,39000,15,1198,86,5,4.45,2,2,1,Amaze
3550,2017,42000,25,1498,98,5,12.0,1,1,1,City
3551,2008,73000,14,1396,65,5,0.8,2,1,1,Indigo
3552,2018,48000,24,1186,73,5,5.95,1,1,1,Grand
3553,2015,18000,33,796,40,4,3.0,3,1,1,Alto
3554,2014,19000,17,1396,105,5,5.25,2,1,1,Verna
3555,2019,33598,13,2393,147,7,22.2,1,1,1,Innova
3556,2012,63000,17,1995,184,5,13.5,1,2,1,X1
3557,2015,48000,16,1968,138,5,13.5,1,2,1,Jetta
3558,2014,66000,20,1399,68,5,3.47,1,1,1,Figo
3559,2013,80000,11,2696,184,7,9.5,1,2,2,Ssangyong
3560,2011,37000,15,1598,103,5,4.8,2,1,1,Vento
3561,2016,35058,15,1598,103,5,6.54,2,1,1,Rapid
3562,2012,52000,16,1198,73,5,3.1,2,1,1,Polo
3563,2015,61313,23,1248,88,5,7.99,1,1,1,S
3564,2009,45000,14,1798,138,5,3.3,2,1,2,Corolla
3565,2015,74000,20,1248,88,7,8.75,1,1,1,Ertiga
3566,2013,89000,19,1197,80,5,4.19,2,2,1,i10
3567,2019,13414,17,2143,136,5,30.77,1,2,1,CLA
3568,2006,95000,16,1497,100,5,2.11,2,1,2,City
3569,2018,15900,18,1198,82,6,6.25,2,1,1,KUV
3570,2011,151000,11,2982,171,7,11.4,1,1,1,Fortuner
3571,2011,65000,17,1497,118,5,5.2,2,1,1,City
3572,2017,36824,18,1968,187,5,39.84,1,2,1,A6
3573,2013,65287,20,1399,68,5,4.45,1,1,1,Figo
3574,2014,52000,17,2143,136,5,19.5,1,2,1,GLA
3575,2007,33000,15,1150,74,5,1.75,2,1,1,Aveo
3576,2016,71000,25,1498,99,5,5.1,1,1,1,Figo
3577,2013,71000,22,1582,126,5,6.8,1,2,1,Elantra
3578,2016,20000,21,1197,83,5,5.74,2,2,1,Baleno
3579,2010,71000,16,1197,85,5,3.3,2,1,1,Swift
3580,2010,29000,9,3498,271,4,32.0,1,2,1,CLS-Class
3581,2016,27000,21,1995,190,5,35.0,1,2,1,3
3582,2017,19000,28,1248,73,5,8.9,1,2,1,Dzire
3583,2011,58000,17,1591,121,5,4.0,2,1,2,Verna
3584,2018,42203,17,1956,170,5,19.46,1,1,1,Compass
3585,2009,94000,11,1991,142,5,5.25,1,2,1,Sonata
3586,2013,52000,15,1196,73,5,2.6,3,1,2,Eeco
3587,2018,4900,21,1497,108,5,9.22,1,1,1,Nexon
3588,2013,70000,21,814,55,5,1.8,2,1,1,EON
3590,2015,65266,14,2993,258,5,31.75,1,2,1,5
3591,2014,54569,20,1248,88,7,5.99,1,1,1,Ertiga
3592,2015,51361,18,1198,86,5,4.94,2,1,1,Amaze
3593,2007,125000,16,1388,68,5,1.5,2,1,3,Fiesta
3594,2008,66000,13,1799,130,5,3.25,2,1,3,Civic
3595,2007,65047,17,1061,57,5,1.95,4,1,1,WagonR
3596,2014,22281,20,1248,88,7,6.5,1,1,1,Ertiga
3597,2013,63210,24,1120,70,5,3.71,1,1,1,Grand
3598,2018,31000,20,1197,81,5,5.0,2,1,1,Xcent
3599,2008,60000,19,1086,68,5,1.99,2,1,1,i10
3600,2017,32006,18,1198,86,5,4.25,2,1,1,Amaze
3601,2009,78000,12,2698,179,5,8.0,1,2,1,A6
3602,2011,9489,20,1197,78,5,2.95,2,1,1,i10
3603,2018,5000,25,799,53,5,3.5,2,1,1,KWID
3604,2012,60000,15,1968,140,5,16.0,1,2,2,A4
3605,2015,50000,22,796,47,5,2.75,2,1,1,Alto
3606,2015,53000,17,1497,117,5,6.95,2,1,1,City
3607,2011,64000,11,1796,186,5,12.5,2,2,2,New
3608,2017,43827,13,2967,241,5,36.83,1,2,1,Q5
3609,2011,36431,16,1199,74,5,2.7,2,1,1,Polo
3610,2017,35000,21,1396,88,5,9.9,1,1,1,Creta
3611,2011,94832,17,1497,118,5,3.83,2,1,1,City
3612,2012,88381,17,1497,118,5,5.25,2,1,1,City
3613,2016,45194,22,1598,118,5,7.75,1,1,1,S
3614,2010,66000,16,1586,103,5,2.46,2,1,2,SX4
3615,2014,38578,23,1248,74,5,3.96,1,1,1,Swift
3616,2015,40000,20,1248,88,7,8.25,1,1,1,Ertiga
3617,2018,20632,18,1197,81,5,7.58,2,1,1,i20
3618,2014,73042,24,1120,70,5,3.99,1,1,1,Grand
3619,2014,54257,17,1497,117,5,6.25,2,1,1,City
3620,2013,93000,20,1598,103,5,5.0,1,1,1,Rapid
3621,2005,102000,11,2987,198,5,4.65,1,2,2,E-Class
3622,2016,28881,13,2199,194,7,21.37,1,2,1,Santa
3623,2007,52195,19,796,46,5,1.75,2,1,1,Alto
3624,2018,20422,12,2499,134,5,16.09,1,1,1,D-MAX
3625,2012,38000,24,1396,88,5,4.1,1,1,1,Verna
3626,2015,92885,20,1399,68,5,3.56,1,1,1,Figo
3627,2010,43000,17,1497,118,5,4.21,2,1,2,City
3629,2015,57000,23,1582,126,5,6.6,1,1,1,Verna
3630,2018,32434,13,1591,121,5,14.35,2,2,1,Creta
3631,2017,32000,22,1498,89,5,9.5,1,1,1,Ecosport
3632,2011,59000,11,2993,241,4,21.9,1,2,1,X6
3633,2016,76467,18,1995,190,5,30.45,1,2,1,5
3634,2016,100000,25,1498,99,5,5.1,1,1,1,Figo
3635,2013,37086,17,1591,121,5,5.44,2,2,1,Verna
3636,2010,135000,13,1399,68,5,1.6,1,1,1,Ikon
3637,2014,54862,17,1968,174,5,16.67,1,2,1,A6
3639,2012,56200,15,1396,98,5,3.85,2,2,1,i20
3640,2011,169006,14,2755,174,7,10.64,1,1,1,Fortuner
3641,2016,20229,25,799,53,5,3.5,2,1,1,KWID
3642,2008,62000,18,995,62,5,1.1,2,1,3,Spark
3643,2011,51500,16,1599,103,5,2.6,2,1,2,Verna
3644,2012,69000,18,1995,184,5,18.5,1,2,1,3
3646,2015,62476,26,1248,74,5,7.95,1,1,1,Swift
3647,2017,60500,25,1186,73,5,5.49,1,1,1,Xcent
3648,2017,17978,19,1199,88,5,6.95,2,2,1,Jazz
3649,2008,300000,17,1405,70,5,1.0,1,1,1,Indigo
3650,2013,123000,17,1399,67,5,4.45,1,1,2,Fiesta
3651,2016,45296,25,1248,88,5,6.99,1,1,1,S-Cross
3652,2008,77325,15,1586,104,5,3.51,2,1,1,SX4
3653,2018,25858,21,1197,83,5,7.54,2,2,1,Baleno
3654,2016,120000,23,1248,73,5,3.65,1,1,1,Ritz
3655,2016,22000,19,1582,126,5,16.0,1,2,1,Elantra
3656,2012,11000,16,995,62,5,1.4,2,1,1,Spark
3657,2017,3900,18,1197,81,5,6.45,2,1,1,i20
3658,2016,106092,24,1120,71,5,4.4,1,1,1,Xcent
3659,2015,27000,19,1199,88,5,5.95,2,2,1,Jazz
3660,2013,11000,19,1198,86,5,3.9,2,1,1,Brio
3661,2016,39753,13,2143,201,5,35.28,1,2,1,E-Class
3662,2017,39800,17,2179,153,7,14.25,1,1,1,Hexa
3663,2017,73000,24,1120,71,5,4.5,1,1,1,Xcent
3664,2015,55000,22,1498,89,5,7.5,1,1,1,Ecosport
3665,2017,18351,21,624,37,4,3.41,2,2,1,Nano
3666,2013,45000,19,1198,86,5,3.25,2,1,2,Brio
3667,2016,112200,24,1248,88,7,8.3,1,1,1,Ertiga
3668,2010,29000,20,1197,78,5,3.45,2,1,1,i10
3670,2015,53392,16,2179,140,7,11.95,1,1,1,XUV500
3671,2010,71000,20,1598,103,5,4.25,1,1,1,Vento
3672,2014,93000,14,2179,138,7,8.25,1,1,1,Safari
3673,2010,119000,10,2354,180,5,5.95,2,1,1,Accord
3674,2016,42225,15,1196,73,7,4.3,2,1,1,Eeco
3675,2012,65000,22,1248,74,5,3.9,1,1,1,Swift
3676,2016,27809,21,1197,83,5,6.41,2,2,1,Baleno
3677,2015,65100,15,2179,140,7,8.36,1,1,1,XUV500
3678,2014,51000,19,1197,82,5,3.85,2,1,1,Xcent
3679,2017,10000,19,2143,167,5,36.0,1,2,1,New
3680,2011,54895,13,1798,160,5,7.5,2,1,1,Superb
3681,2015,80768,20,1498,88,5,5.7,1,1,1,CrossPolo
3682,2019,12076,20,1197,81,5,5.5,2,1,1,Ignis
3683,2016,49000,25,1248,74,5,5.9,1,1,1,Swift
3684,2015,42366,17,1497,117,5,7.75,2,1,1,City
3685,2010,68000,11,2993,235,5,18.0,1,2,1,5
3686,2008,122397,17,1896,106,5,4.4,1,1,1,Laura
3687,2017,50534,17,1197,103,5,8.27,2,2,1,Polo
3688,2014,55300,19,1461,83,5,4.75,1,1,1,Duster
3689,2008,73095,16,1497,118,5,3.8,2,2,1,City
3690,2011,51100,20,1598,103,5,3.4,1,1,1,Vento
3691,2016,13436,18,1197,82,5,4.7,2,1,2,Grand
3692,2008,76000,16,1388,68,5,1.49,2,1,2,Fiesta
3693,2016,63141,24,1120,71,5,4.5,1,1,2,Xcent
3694,2014,74885,25,1498,98,5,5.4,1,1,1,Amaze
3695,2016,14000,18,1497,117,5,11.5,2,2,1,City
3696,2012,56000,20,1461,108,5,3.5,1,1,2,Fluence
3697,2010,46000,22,1995,190,5,16.5,1,2,1,5
3698,2012,51800,15,1586,103,5,3.9,2,1,1,SX4
3699,2007,81000,16,1497,78,5,3.25,2,2,1,City
3700,2018,17370,17,1198,73,5,5.84,2,1,1,Ameo
3701,2016,18456,17,1198,73,5,5.75,2,1,1,Ameo
3702,2010,59000,16,1968,140,5,10.0,1,2,1,A4
3703,2006,141537,18,998,67,5,1.05,2,1,2,WagonR
3704,2013,51000,19,1582,126,5,5.64,1,2,1,Verna
3705,2019,29311,17,2143,170,5,50.97,1,2,1,GLC
3706,2016,31000,21,1995,190,5,29.95,1,2,1,3
3707,2014,80000,24,1498,98,7,4.85,1,1,2,Mobilio
3708,2016,33000,17,1582,126,5,14.5,1,2,1,Creta
3709,2011,71556,17,1497,118,5,5.5,2,1,1,City
3710,2011,85000,17,1399,68,5,3.2,1,1,1,Fiesta
3711,2016,91000,26,1248,74,5,4.5,1,1,1,Swift
3712,2015,73187,13,2143,204,5,30.72,1,2,1,E-Class
3713,2009,232000,11,1991,147,7,3.5,1,1,1,Captiva
3714,2007,127079,12,2494,102,7,6.99,1,1,1,Innova
3715,2014,58816,17,1493,100,7,3.45,1,1,1,Quanto
3716,2015,63818,17,1497,117,5,6.57,2,1,1,City
3717,2014,40000,17,1968,174,5,17.5,1,2,1,A4
3718,2013,77445,22,1199,73,5,3.75,1,1,1,Polo
3719,2017,14000,14,1497,121,5,9.99,2,2,1,EcoSport
